order_id,customer_id,product_id,order_date,quantity,order_status
7139,2268,1,2023-02-20,1,Completed
7140,8936,56,2023-11-20,1,Pending
7141,4529,39,2023-11-10,3,Completed
7142,5575,87,2023-07-06,1,Pending
7143,5774,18,2023-08-30,,Completed
7144,3835,42,2024-07-01,3,Completed
7145,3998,96,2024-03-05,3,Completed
7146,7308,73,2024-07-29,1,Completed
7147,9180,75,2023-04-13,1,Completed
7148,5618,65,2023-03-25,2,Completed
7149,2702,75,2023-06-28,,Completed
7150,3713,33,2023-11-19,1,Completed
7151,3908,30,2023-04-27,2,Completed
7152,8947,5,2023-02-22,1,Returned
7153,676,50,2023-06-16,4,Returned
7154,4928,65,2023-01-08,3,Completed
7155,5350,10,2024-01-30,1,Cancelled
7156,6169,60,2024-08-15,3,Completed
7157,9903,77,2023-03-11,,Pending
7158,3476,27,2023-08-30,2,Completed
7159,6817,72,2023-07-19,1,Completed
7160,542,28,2024-06-16,1,Returned
7161,165,45,2024-07-15,,Pending
7162,7093,52,2023-06-21,3,Returned
7163,985,66,2023-08-31,2,Completed
7164,2662,62,2024-05-16,1,Completed
7165,4469,76,2023-12-04,,Completed
7166,618,91,2023-09-09,3,Pending
7167,8261,77,2023-08-17,1,Completed
7168,5640,60,2024-02-02,1,Pending
7169,4197,86,2024-08-18,,
7170,1,40,2023-03-06,3,Completed
7171,8378,15,2024-08-18,1,Returned
7172,4439,95,2024-05-23,3,Completed
7173,4809,7,2024-05-04,2,Completed
7174,3080,39,2023-02-17,4,Cancelled
7175,6720,51,2023-07-07,1,Completed
7176,8328,99,2023-06-15,2,Completed
7177,6019,7,2024-05-28,1,Completed
7178,383,12,2024-02-25,1,Cancelled
7179,928,14,2023-11-19,1,Completed
7180,5060,34,2024-03-03,1,Completed
7181,561,39,2023-12-01,1,Completed
7182,1190,73,2024-06-13,4,
7183,898,64,2023-12-27,4,Cancelled
7184,2369,97,2023-11-11,1,Completed
7185,9931,12,2023-07-28,3,Completed
7186,4954,34,2024-03-06,3,Completed
7187,7899,27,2024-02-28,1,Completed
7188,4381,22,2023-09-09,1,Completed
7189,2399,18,2024-01-19,3,Completed
7190,6227,46,2024-02-01,2,Completed
7191,5744,44,2024-06-15,3,Cancelled
7192,9586,18,2024-08-19,3,Pending
7193,2589,37,2023-12-15,1,Completed
7194,6357,7,2024-07-22,3,Completed
7195,3686,68,2024-03-14,1,Cancelled
7196,9122,80,2023-05-21,2,Pending
7197,4310,86,2024-04-22,3,Completed
7198,4400,60,2023-04-30,4,Pending
7199,3227,48,2024-06-12,2,Returned
7200,1404,51,2023-12-02,1,Completed
7201,8392,100,2024-05-18,4,Completed
7202,2286,84,2024-08-14,4,Cancelled
7203,8863,95,2023-12-28,,Completed
7204,1729,52,2024-07-30,2,Completed
7205,1250,97,2023-01-24,1,Completed
7206,879,77,2023-05-29,,Completed
7207,2524,52,2023-03-25,2,Completed
7208,498,84,2024-04-13,1,Cancelled
7209,9170,54,2024-03-24,2,
7210,7703,41,2024-05-09,1,Completed
7211,7579,42,2023-06-06,2,Completed
7212,4880,22,2023-09-10,2,Completed
7213,539,39,2024-06-25,,Completed
7214,9093,23,2023-05-24,3,Completed
7215,1467,48,2024-07-01,2,Cancelled
7216,7715,33,2024-02-23,2,Completed
7217,1734,41,2024-07-16,3,Completed
7218,491,30,2024-04-09,4,Completed
7219,1710,78,2023-05-08,1,Completed
7220,9946,47,2023-05-04,3,Completed
7221,6712,100,2023-02-23,2,Completed
7222,1919,57,2023-10-28,3,Completed
7223,8167,72,2024-08-01,2,Cancelled
7224,6026,57,2024-01-24,1,Completed
7225,9679,62,2024-01-31,3,Returned
7226,6100,86,2023-04-22,3,Returned
7227,9693,57,2024-07-11,1,Completed
7228,198,68,2024-08-10,1,Returned
7229,9727,99,2024-01-27,1,Cancelled
7230,1714,72,2024-04-04,3,Completed
7231,9541,98,2024-07-22,2,
7232,4784,86,2024-07-24,4,Cancelled
7233,8103,25,2024-02-15,1,Completed
7234,3845,89,2024-06-20,2,Pending
7235,596,40,2023-11-02,2,Completed
7236,8331,17,2023-07-08,2,Cancelled
7237,1015,80,2024-07-22,2,Completed
7238,242,48,2023-12-09,2,Completed
7239,2364,39,2024-03-05,1,Completed
7240,733,15,2023-10-21,4,Cancelled
7241,135,17,2023-04-05,1,Completed
7242,3762,35,2024-01-23,2,Completed
7243,2627,33,2024-02-12,1,Completed
7244,7180,18,2024-08-08,3,Cancelled
7245,1511,30,2023-07-09,2,Completed
7246,2797,87,2024-03-07,1,Cancelled
7247,6908,37,2024-01-30,1,Completed
7248,4513,7,2023-10-25,1,Completed
7249,4303,74,2023-04-25,4,Pending
7250,1644,80,2024-06-05,4,Pending
7251,4407,28,2023-10-29,,Pending
7252,3365,87,2024-06-25,1,Returned
7253,6769,98,2024-08-06,1,Completed
7254,9592,18,2023-02-07,1,Completed
7255,9743,47,2023-05-18,1,Completed
7256,3412,23,2024-05-18,3,
7257,83,20,2024-04-27,,Completed
7258,5697,31,2024-06-09,1,Completed
7259,9672,14,2023-06-17,2,Completed
7260,2441,23,2023-09-24,2,Cancelled
7261,5761,2,2023-01-19,4,Completed
7262,1783,29,2024-01-29,3,Completed
7263,8797,50,2024-02-13,,Completed
7264,6427,73,2023-09-11,3,
7265,7907,59,2024-02-18,3,Completed
7266,8923,33,2024-07-11,1,Cancelled
7267,1361,48,2024-01-11,,Pending
7268,2079,44,2024-03-17,3,Pending
7269,978,12,2023-03-13,2,Completed
7270,7794,83,2023-02-14,2,Completed
7271,1638,42,2023-02-18,1,Returned
7272,3301,84,2023-07-01,1,Completed
7273,4005,95,2023-12-01,1,Cancelled
7274,583,35,2023-05-02,,Returned
7275,8652,41,2023-12-29,4,Returned
7276,8328,85,2024-06-03,4,Completed
7277,9170,55,2024-06-20,3,Completed
7278,8476,13,2023-03-19,2,Completed
7279,2399,39,2024-08-15,1,
7280,4113,91,2023-05-06,1,Completed
7281,1239,89,2024-01-09,,Completed
7282,3467,66,2024-06-08,1,Completed
7283,5519,35,2023-01-25,3,Returned
7284,5364,72,2023-04-04,3,Completed
7285,3167,33,2024-04-21,2,Returned
7286,780,89,2024-01-20,,Pending
7287,2135,85,2023-02-08,1,Completed
7288,2237,36,2023-06-29,4,Completed
7289,1640,13,2024-08-21,3,Completed
7290,8612,56,2023-07-30,,Completed
7291,3690,46,2023-12-16,,Completed
7292,4956,73,2023-05-22,1,Completed
7293,8399,99,2023-07-19,2,Completed
7294,7373,46,2023-05-07,4,Pending
7295,3391,100,2023-10-20,1,Completed
7296,7251,44,2024-03-19,2,Completed
7297,7250,46,2024-01-30,3,Completed
7298,3797,74,2023-12-12,3,Cancelled
7299,2535,69,2023-04-30,3,Returned
7300,2181,31,2023-05-18,3,Completed
7301,4307,24,2024-04-01,3,
7302,4228,32,2023-05-26,3,Completed
7303,9590,67,2023-08-20,,
7304,1447,16,2023-08-11,2,
7305,952,57,2023-09-25,1,Completed
7306,4022,84,2023-12-06,2,Completed
7307,5486,24,2023-04-01,,Completed
7308,1718,34,2024-06-13,1,Pending
7309,4243,52,2023-11-26,3,Returned
7310,3806,48,2023-03-27,2,Completed
7311,5914,87,2023-01-12,,Completed
7312,7476,53,2023-06-07,,Returned
7313,4811,55,2023-01-16,4,Completed
7314,1597,38,2023-01-24,1,Completed
7315,6595,2,2024-05-01,1,Completed
7316,3217,69,2023-06-16,1,Returned
7317,9099,82,2024-05-10,2,Returned
7318,5756,53,2024-04-30,1,Completed
7319,6284,50,2023-01-29,2,Completed
7320,1338,29,2023-03-18,1,Completed
7321,2975,74,2023-07-05,4,Cancelled
7322,4474,55,2023-01-06,4,Completed
7323,8553,61,2024-02-20,2,Completed
7324,6827,50,2024-07-14,,Returned
7325,5668,16,2023-01-14,1,Completed
7326,8765,87,2023-11-16,1,Completed
7327,8014,94,2024-07-17,1,Completed
7328,3045,70,2024-07-07,,Completed
7329,9777,44,2023-05-15,2,Completed
7330,5019,100,2023-07-24,,Completed
7331,2234,84,2023-12-25,1,Completed
7332,5638,16,2023-06-08,4,Completed
7333,7468,28,2023-11-17,2,Completed
7334,3247,57,2023-03-03,3,Completed
7335,4042,26,2024-06-04,,Completed
7336,1890,86,2023-10-23,,Completed
7337,7677,11,2023-11-12,4,Completed
7338,2656,1,2023-01-15,1,Completed
7339,3719,69,2023-09-28,3,Cancelled
7340,5536,43,2023-06-17,4,Completed
7341,9249,46,2024-07-16,2,Completed
7342,2130,36,2023-09-25,3,Cancelled
7343,9699,66,2024-02-06,1,Completed
7344,1631,57,2024-06-13,1,Completed
7345,5061,6,2024-08-02,3,Completed
7346,992,62,2023-09-17,2,Cancelled
7347,4591,27,2024-03-28,1,Cancelled
7348,9386,26,2023-06-24,1,Returned
7349,6867,99,2024-06-28,3,Returned
7350,8895,13,2024-01-06,3,Pending
7351,9223,76,2023-05-08,1,Completed
7352,4922,18,2024-08-13,,Completed
7353,8022,38,2023-02-13,1,Completed
7354,2482,6,2024-02-02,3,Completed
7355,8755,92,2023-05-16,1,Completed
7356,6282,28,2023-03-02,2,Returned
7357,8559,89,2023-12-14,3,Cancelled
7358,6250,5,2023-07-18,3,Returned
7359,794,59,2024-04-06,4,Completed
7360,4732,79,2024-05-03,4,Completed
7361,987,73,2023-02-07,1,Completed
7362,9150,45,2023-02-23,3,Cancelled
7363,3596,53,2023-09-29,2,Completed
7364,855,2,2023-07-30,4,Completed
7365,1570,49,2023-11-28,3,Completed
7366,2257,73,2023-11-30,1,Pending
7367,4104,90,2023-02-28,3,Pending
7368,4177,87,2023-09-03,,Pending
7369,7962,63,2023-07-15,1,
7370,5255,92,2023-03-10,2,Cancelled
7371,8430,70,2023-04-22,3,Pending
7372,7907,58,2023-07-16,1,Completed
7373,6002,4,2023-12-18,3,Completed
7374,1733,30,2024-01-11,1,Completed
7375,815,57,2023-06-18,,Completed
7376,7036,47,2023-05-08,4,Returned
7377,1187,18,2024-07-17,,Completed
7378,7582,94,2023-12-17,2,Returned
7379,2226,91,2023-06-28,1,Pending
7380,9177,95,2023-06-15,2,Completed
7381,6424,44,2023-08-05,2,Completed
7382,8990,52,2023-06-09,,Completed
7383,5174,49,2023-09-17,4,Completed
7384,8736,30,2024-03-19,3,Completed
7385,5883,52,2023-01-15,3,Returned
7386,520,37,2024-03-15,,Completed
7387,5042,63,2023-11-07,4,Completed
7388,1455,12,2024-03-08,3,Completed
7389,6871,17,2024-05-08,2,Returned
7390,7214,34,2023-04-07,2,Cancelled
7391,7760,28,2023-09-06,4,Returned
7392,9251,4,2023-10-24,4,Completed
7393,9305,98,2023-01-14,1,Completed
7394,3407,46,2023-12-23,2,Cancelled
7395,947,14,2023-01-20,4,Cancelled
7396,4031,13,2023-07-05,3,Completed
7397,8328,58,2023-09-08,3,Pending
7398,793,49,2023-06-10,2,Returned
7399,1137,50,2023-08-23,3,Completed
7400,9555,67,2023-03-25,3,Completed
7401,555,21,2023-07-17,2,Returned
7402,7038,80,2023-06-10,,Pending
7403,3404,51,2024-05-18,3,Completed
7404,2255,38,2023-05-03,4,Completed
7405,1367,26,2023-11-30,1,Completed
7406,949,6,2023-01-02,4,Cancelled
7407,8296,18,2023-06-28,3,Cancelled
7408,7810,6,2023-11-13,2,Returned
7409,7208,41,2023-11-05,1,Completed
7410,9239,57,2023-09-17,2,Completed
7411,7420,50,2023-05-12,2,Completed
7412,4027,25,2023-10-02,1,Pending
7413,5957,48,2024-02-13,3,Pending
7414,7370,24,2023-10-03,2,Returned
7415,7323,30,2023-06-16,4,Pending
7416,2615,87,2023-10-29,3,Cancelled
7417,9156,45,2023-09-16,2,Cancelled
7418,3272,43,2023-07-02,2,Completed
7419,9030,72,2023-06-21,,Cancelled
7420,7385,56,2023-05-03,,Pending
7421,5679,73,2024-08-15,2,Returned
7422,882,70,2023-03-28,3,Cancelled
7423,3189,33,2023-09-12,,Completed
7424,3335,97,2024-02-20,,Cancelled
7425,2199,45,2023-05-22,1,Completed
7426,8404,7,2024-02-16,3,Completed
7427,9408,18,2023-12-05,3,Completed
7428,9073,70,2023-05-16,1,Completed
7429,755,45,2023-02-12,4,
7430,5218,37,2023-11-11,2,Returned
7431,8893,21,2024-07-08,2,Completed
7432,371,90,2023-08-23,1,Returned
7433,1733,79,2023-10-04,2,Completed
7434,5260,44,2023-07-14,1,Cancelled
7435,802,30,2024-05-17,,Returned
7436,6400,11,2023-07-15,2,Cancelled
7437,9182,8,2024-04-08,1,Completed
7438,4772,5,2023-07-19,1,Returned
7439,7008,8,2023-10-04,2,Pending
7440,416,5,2024-06-05,3,Completed
7441,3338,10,2023-06-11,4,Completed
7442,5259,15,2024-08-19,,Pending
7443,8028,56,2024-08-20,3,
7444,5058,55,2024-04-04,2,Completed
7445,6968,3,2023-02-17,2,Completed
7446,1621,41,2024-02-14,3,Pending
7447,9728,10,2023-12-17,2,Completed
7448,5983,7,2023-03-08,3,Completed
7449,7994,63,2023-11-25,2,Completed
7450,2793,63,2023-04-04,1,Completed
7451,8765,88,2024-01-31,2,Completed
7452,7387,26,2023-06-26,1,Completed
7453,4894,34,2023-02-21,1,Completed
7454,5097,72,2023-08-04,2,Completed
7455,4857,39,2023-06-18,3,Completed
7456,3656,60,2023-10-31,1,Completed
7457,8485,69,2023-07-30,1,Completed
7458,4294,100,2023-07-07,2,Pending
7459,80,26,2024-07-29,1,Cancelled
7460,4309,62,2023-05-01,,Pending
7461,1863,10,2024-04-19,4,Completed
7462,619,97,2023-04-26,4,Pending
7463,960,100,2024-07-23,3,Returned
7464,3736,54,2024-06-04,,
7465,8115,31,2024-04-05,3,Completed
7466,2169,38,2023-03-19,2,Cancelled
7467,3246,25,2024-01-29,3,Completed
7468,7236,77,2023-08-11,2,Pending
7469,9915,65,2023-06-19,3,Completed
7470,1162,100,2023-03-05,4,Pending
7471,2041,100,2023-08-17,2,Completed
7472,8161,50,2023-05-22,3,Completed
7473,5650,24,2024-06-09,1,Completed
7474,9292,27,2023-09-09,,Completed
7475,7319,82,2024-02-03,1,Completed
7476,9881,50,2023-11-27,,Completed
7477,7484,50,2024-07-01,3,Completed
7478,4133,15,2023-04-12,2,Pending
7479,845,17,2024-05-26,2,Completed
7480,5778,29,2023-07-18,2,Completed
7481,1644,5,2023-08-06,4,Completed
7482,1264,11,2023-10-11,1,Pending
7483,2935,80,2024-03-03,1,Completed
7484,6140,52,2023-06-04,1,Completed
7485,7175,34,2024-01-31,2,Completed
7486,216,81,2023-05-20,2,Completed
7487,4777,33,2023-12-08,3,Cancelled
7488,2341,49,2023-06-12,,
7489,7707,31,2023-01-11,4,Completed
7490,9700,18,2023-01-27,4,Completed
7491,2091,89,2023-07-06,3,Cancelled
7492,1117,5,2023-05-05,1,Pending
7493,7751,30,2024-06-19,2,Completed
7494,5335,45,2024-01-21,1,Completed
7495,2162,87,2024-02-03,1,Completed
7496,3257,38,2024-07-06,2,Cancelled
7497,9341,82,2023-07-11,4,Completed
7498,3177,96,2023-11-15,3,Returned
7499,6381,94,2023-08-14,,Completed
7500,3346,29,2024-06-30,1,Completed
7501,6997,36,2024-05-07,2,Pending
7502,9333,9,2024-02-17,4,Completed
7503,2934,23,2023-12-31,2,Completed
7504,7742,3,2023-10-29,2,Completed
7505,5656,86,2023-06-02,4,Returned
7506,2449,56,2023-06-08,2,Completed
7507,828,40,2023-02-07,,
7508,5897,56,2024-03-31,1,Pending
7509,1204,58,2023-08-07,4,Completed
7510,6620,31,2023-10-11,1,Pending
7511,6799,86,2023-02-26,1,Cancelled
7512,845,11,2023-02-03,2,Completed
7513,2972,42,2023-09-07,2,Completed
7514,1269,3,2024-06-30,2,Completed
7515,4745,57,2023-06-29,4,Completed
7516,7736,14,2024-07-30,4,Completed
7517,9822,46,2023-06-11,2,Completed
7518,3531,19,2023-03-29,2,Completed
7519,5086,60,2024-02-14,2,Completed
7520,8996,31,2023-06-28,1,Returned
7521,8320,36,2024-05-24,3,Pending
7522,9144,32,2024-07-14,1,Cancelled
7523,2265,63,2023-03-25,,Completed
7524,20,26,2023-09-30,2,Completed
7525,1782,65,2023-08-19,3,Completed
7526,6858,2,2024-08-08,4,Completed
7527,4835,70,2023-08-23,1,Cancelled
7528,7297,45,2023-03-10,2,Pending
7529,8749,78,2024-04-05,1,Cancelled
7530,2245,92,2023-07-22,2,Pending
7531,2984,97,2023-01-16,3,Completed
7532,2726,25,2023-07-13,1,Cancelled
7533,4600,40,2024-08-02,3,Pending
7534,5367,18,2023-12-23,2,Completed
7535,4888,98,2024-07-18,2,
7536,197,12,2024-07-17,,Completed
7537,5227,91,2023-10-18,2,Pending
7538,2829,24,2023-05-01,2,Cancelled
7539,3989,97,2023-05-24,2,Completed
7540,5733,79,2024-07-02,3,Completed
7541,5280,43,2023-01-22,2,Cancelled
7542,2470,32,2024-01-16,4,Completed
7543,1631,81,2023-04-29,1,Completed
7544,3279,99,2023-03-08,1,Completed
7545,2039,47,2024-08-01,3,Completed
7546,5433,45,2023-06-25,1,Completed
7547,5022,35,2023-04-13,1,
7548,4331,77,2023-05-17,1,Cancelled
7549,6471,9,2023-08-21,,Completed
7550,7078,10,2024-01-06,1,Completed
7551,4762,65,2023-12-16,1,Cancelled
7552,5220,59,2023-10-05,4,Completed
7553,7002,98,2023-11-28,,Completed
7554,1388,57,2023-08-18,3,Completed
7555,642,89,2023-12-27,,Completed
7556,5613,86,2023-08-22,4,Completed
7557,7211,10,2023-04-14,2,Completed
7558,575,90,2024-08-13,2,Pending
7559,9914,19,2023-09-27,3,Completed
7560,9211,50,2024-02-05,2,Completed
7561,7797,68,2023-01-15,1,Completed
7562,8592,5,2023-12-26,,Completed
7563,4691,29,2023-09-25,3,Returned
7564,1457,5,2023-11-24,4,Completed
7565,1596,60,2023-06-22,3,Cancelled
7566,8309,65,2024-03-25,2,
7567,7987,28,2024-03-01,,Cancelled
7568,8575,83,2024-03-27,4,Completed
7569,2130,100,2023-02-10,2,Completed
7570,832,1,2023-05-13,4,Cancelled
7571,4969,29,2023-02-19,1,Cancelled
7572,3482,51,2023-04-07,3,Completed
7573,2118,36,2023-08-22,1,Cancelled
7574,4483,32,2023-11-05,4,Completed
7575,2007,64,2024-01-15,3,
7576,8489,14,2023-03-24,1,Pending
7577,6761,32,2024-02-14,1,Returned
7578,8911,9,2023-01-15,2,Completed
7579,5695,83,2024-06-03,3,Completed
7580,6063,11,2024-01-30,1,Completed
7581,3080,48,2023-09-07,,Completed
7582,5279,51,2023-07-08,,Returned
7583,11,4,2023-10-22,3,Pending
7584,4881,41,2024-01-26,2,Returned
7585,411,25,2023-08-30,4,Completed
7586,599,17,2024-07-11,4,Completed
7587,824,47,2023-01-20,1,Completed
7588,7877,8,2023-12-22,2,Returned
7589,5218,58,2024-04-19,,Pending
7590,7087,1,2023-06-02,2,Completed
7591,313,2,2024-04-24,,Completed
7592,6672,10,2024-08-16,,Cancelled
7593,6701,91,2023-02-28,2,Completed
7594,2493,27,2023-12-22,,
7595,231,13,2024-07-20,1,Returned
7596,3741,63,2023-05-13,1,Completed
7597,44,11,2023-10-01,1,Returned
7598,7533,14,2023-10-02,2,Returned
7599,8093,96,2023-08-29,1,Completed
7600,7279,80,2023-05-18,2,Completed
7601,3458,93,2023-12-28,1,Returned
7602,5385,98,2024-01-19,2,Pending
7603,5616,26,2023-07-05,4,Completed
7604,5507,69,2023-05-10,3,Pending
7605,2996,83,2023-12-18,4,Completed
7606,3639,39,2023-02-02,1,Cancelled
7607,7518,92,2024-03-06,2,Cancelled
7608,3285,28,2024-05-07,1,Completed
7609,8363,17,2024-02-16,2,Completed
7610,4342,37,2023-04-28,3,Cancelled
7611,9832,83,2024-01-21,3,Completed
7612,617,27,2024-01-23,1,Pending
7613,240,76,2023-01-02,1,Completed
7614,6053,67,2024-08-02,2,Completed
7615,6455,68,2023-12-13,4,Completed
7616,9115,47,2023-03-05,1,Completed
7617,4888,75,2023-06-18,3,
7618,1905,34,2023-10-28,1,Completed
7619,6166,18,2024-08-11,,Completed
7620,813,35,2024-08-06,2,Cancelled
7621,5000,18,2023-09-19,1,Completed
7622,7643,70,2023-08-11,3,Pending
7623,1731,34,2023-11-20,2,Completed
7624,9024,33,2024-02-02,4,Completed
7625,3425,72,2023-11-11,3,Cancelled
7626,6063,84,2023-01-16,3,Cancelled
7627,2208,84,2024-03-18,4,Cancelled
7628,3369,43,2023-01-10,2,Pending
7629,5472,82,2023-01-09,4,Pending
7630,2228,27,2023-08-03,1,Completed
7631,7640,48,2024-08-12,4,Completed
7632,4381,69,2024-01-28,3,Completed
7633,1821,71,2024-07-20,3,Pending
7634,8841,22,2023-05-16,2,Pending
7635,189,34,2024-02-22,1,Completed
7636,9415,43,2024-02-14,3,Completed
7637,5222,77,2023-06-15,2,Pending
7638,8671,96,2023-04-22,1,Cancelled
7639,6747,88,2023-10-03,1,Completed
7640,4613,16,2023-08-26,2,Cancelled
7641,1889,14,2024-06-18,1,Completed
7642,1551,39,2024-04-16,,Completed
7643,7060,71,2023-10-26,1,Completed
7644,5234,12,2023-07-22,1,Completed
7645,5636,84,2023-12-27,1,Completed
7646,34,97,2024-07-17,1,
7647,8488,55,2024-06-30,4,Completed
7648,1430,6,2023-01-28,1,Cancelled
7649,5247,40,2023-11-16,1,Completed
7650,1988,91,2023-01-12,,Completed
7651,6272,13,2024-04-08,1,Returned
7652,2883,69,2024-07-05,1,Returned
7653,9902,24,2023-06-05,2,Completed
7654,1548,74,2024-04-04,2,Completed
7655,463,59,2024-02-06,4,Completed
7656,6708,46,2024-01-18,,Pending
7657,5306,96,2023-12-20,4,Returned
7658,514,73,2023-05-05,3,Completed
7659,5175,99,2023-05-09,,Cancelled
7660,3567,44,2023-12-04,4,Pending
7661,3804,76,2023-01-04,1,Completed
7662,3939,11,2023-09-17,2,Completed
7663,1472,61,2024-07-28,2,Completed
7664,8004,36,2024-02-06,2,Completed
7665,338,72,2023-01-23,1,Completed
7666,7052,10,2024-07-22,3,Completed
7667,7445,78,2023-04-17,1,
7668,3413,94,2023-02-15,3,Completed
7669,2393,1,2023-05-22,2,Cancelled
7670,977,63,2024-01-01,2,Returned
7671,4979,12,2023-01-16,2,Returned
7672,4069,5,2023-03-26,2,Completed
7673,9896,78,2023-08-10,3,Completed
7674,872,36,2023-01-24,4,Completed
7675,3410,17,2023-11-09,2,Cancelled
7676,2590,58,2024-06-14,3,Completed
7677,1550,22,2024-08-09,4,Completed
7678,4462,31,2023-09-15,1,Cancelled
7679,2622,26,2024-07-06,1,Completed
7680,2530,13,2023-09-18,2,Completed
7681,7163,63,2023-05-27,2,Cancelled
7682,8352,67,2024-07-02,,Pending
7683,6400,63,2023-01-10,3,Completed
7684,2582,11,2023-05-13,2,Completed
7685,6566,69,2024-03-28,3,Cancelled
7686,7106,64,2023-08-14,4,Completed
7687,6957,68,2023-11-14,1,Completed
7688,2935,32,2023-06-30,2,Returned
7689,2312,74,2023-10-28,1,Pending
7690,2796,10,2023-10-08,4,Cancelled
7691,4329,54,2023-01-04,4,Completed
7692,6824,55,2023-05-27,,Cancelled
7693,4329,82,2023-08-31,2,Completed
7694,3589,62,2024-06-29,1,Completed
7695,3117,55,2023-05-05,4,Completed
7696,4654,87,2023-06-28,4,Completed
7697,3748,82,2023-03-17,1,Completed
7698,6825,35,2024-07-06,1,Completed
7699,1460,67,2023-01-09,2,Completed
7700,4431,65,2024-03-09,2,Completed
7701,2452,17,2023-02-05,4,
7702,7332,42,2023-02-23,1,Completed
7703,4091,59,2024-01-02,3,Returned
7704,8964,70,2023-06-24,2,Completed
7705,5042,11,2024-01-06,1,
7706,1112,78,2023-09-09,2,Completed
7707,9787,28,2024-05-10,2,Completed
7708,9474,39,2023-02-09,,
7709,3586,54,2023-11-18,3,Returned
7710,7602,100,2024-01-22,3,
7711,2374,11,2024-04-28,1,Completed
7712,6843,58,2023-12-13,1,Completed
7713,8534,40,2023-01-28,1,Completed
7714,5099,4,2023-06-20,1,
7715,4724,64,2023-07-21,3,Completed
7716,2819,48,2024-01-26,2,Completed
7717,2926,70,2023-01-01,1,Completed
7718,9465,83,2024-02-10,2,Completed
7719,710,31,2023-06-20,1,Completed
7720,6993,2,2024-03-12,,Completed
7721,739,43,2024-04-12,2,Cancelled
7722,9971,89,2023-04-16,2,Completed
7723,4591,41,2023-04-12,3,Completed
7724,6088,60,2023-04-05,2,Pending
7725,3719,75,2024-05-02,3,Cancelled
7726,8202,46,2023-12-31,,Completed
7727,5082,40,2024-03-06,2,Cancelled
7728,9930,59,2024-06-05,2,Cancelled
7729,2579,45,2023-09-13,2,Completed
7730,1559,42,2024-02-16,3,Completed
7731,4001,21,2023-06-27,4,Completed
7732,4546,3,2024-07-27,2,Completed
7733,5340,66,2024-06-09,1,Completed
7734,9057,11,2024-03-03,3,Completed
7735,9993,24,2024-06-07,,Returned
7736,2717,50,2023-10-12,4,Completed
7737,4303,88,2023-03-25,4,Completed
7738,1810,21,2024-04-09,1,Returned
7739,5831,25,2024-08-14,3,Pending
7740,1998,4,2024-07-28,1,Completed
7741,2932,43,2023-02-27,2,Cancelled
7742,2131,47,2023-12-06,2,
7743,4413,23,2023-03-26,,Cancelled
7744,6514,60,2024-04-14,1,Pending
7745,2797,88,2024-08-19,4,Cancelled
7746,7749,21,2023-11-29,1,Completed
7747,6324,66,2024-05-27,3,Completed
7748,6746,87,2023-01-22,1,Pending
7749,5203,51,2024-04-08,,Returned
7750,1556,15,2023-12-05,3,Completed
7751,8182,58,2023-09-18,2,Completed
7752,4444,26,2024-03-19,1,Completed
7753,8523,90,2023-04-09,3,Pending
7754,4706,92,2023-08-07,1,Completed
7755,4840,59,2023-06-23,1,Completed
7756,3959,90,2024-07-25,3,Pending
7757,4665,45,2024-03-24,3,Completed
7758,9877,66,2024-04-21,1,Cancelled
7759,9163,35,2023-02-26,2,Completed
7760,747,96,2024-02-20,3,Completed
7761,2185,94,2023-07-03,,Completed
7762,7947,64,2023-04-07,4,Completed
7763,9577,84,2024-03-16,2,Completed
7764,5322,77,2024-06-10,4,Completed
7765,9211,27,2023-08-20,2,Cancelled
7766,7149,87,2024-03-30,1,Returned
7767,2025,80,2023-05-25,2,Completed
7768,6174,31,2023-03-23,4,Completed
7769,9735,12,2024-06-19,,Pending
7770,2712,97,2023-11-04,,Completed
7771,7019,45,2023-05-20,3,Cancelled
7772,9647,32,2023-10-26,2,Completed
7773,7198,54,2023-06-15,1,Completed
7774,1703,66,2023-07-06,1,Completed
7775,5530,87,2023-09-02,2,Completed
7776,7217,32,2023-12-31,3,Completed
7777,7656,15,2023-12-07,2,Completed
7778,5418,55,2023-06-30,3,
7779,6325,41,2023-01-08,3,Returned
7780,3874,40,2023-12-23,,Returned
7781,8314,72,2023-09-12,1,Cancelled
7782,9669,49,2024-05-13,3,Completed
7783,266,86,2024-01-15,2,Cancelled
7784,8220,38,2024-01-06,1,Cancelled
7785,5379,56,2024-07-18,2,Cancelled
7786,2125,34,2023-02-12,1,Completed
7787,432,1,2023-10-24,2,Completed
7788,4975,10,2024-06-06,3,Completed
7789,3778,40,2023-08-13,4,Completed
7790,7038,16,2023-09-13,4,Completed
7791,1086,88,2023-08-10,2,Returned
7792,6196,46,2023-08-31,,Completed
7793,6260,24,2023-03-06,4,Cancelled
7794,2486,14,2024-07-12,3,Completed
7795,8293,90,2023-08-14,1,Cancelled
7796,5399,39,2023-12-21,1,Completed
7797,5079,18,2023-02-13,4,Completed
7798,7203,84,2024-07-21,2,Completed
7799,3049,41,2024-03-25,1,Completed
7800,6503,56,2024-02-27,2,Completed
7801,800,36,2024-03-28,1,Pending
7802,3823,24,2023-02-14,4,Completed
7803,5612,90,2023-05-09,4,Completed
7804,6010,29,2023-06-14,2,Completed
7805,9488,22,2024-07-13,1,Completed
7806,5264,11,2023-08-28,2,Cancelled
